"","Gender","Own_car","Own_realty","No_children","Income","Income_type","Education","Marital_status","Housing_type","DateOfBirth","DateOfEmployed","Workphone","Phone","Email","Occupation","No_family_members","Risk_user"
"11546","2","0","0",2,157500,"State servant","Higher education","Married","House / apartment","1935-05-29","1955-05-15","0","0","0","Medicine staff",4,"0"
"11547","2","0","0",2,157500,"State servant","Higher education","Married","House / apartment","1935-05-29","1955-05-15","0","0","0","Medicine staff",4,"1"
"11548","2","1","1",0,450000,"Commercial associate","Secondary","Single","House / apartment","1926-01-19","1964-10-14","0","0","0","Core staff",1,"0"
"11549","2","1","1",0,450000,"Commercial associate","Secondary","Single","House / apartment","1926-01-19","1964-10-14","0","0","0","Core staff",1,"0"
"11550","2","1","1",0,450000,"Commercial associate","Secondary","Single","House / apartment","1926-01-19","1964-10-14","0","0","0","Core staff",1,"0"
"11551","2","1","1",0,450000,"Commercial associate","Secondary","Single","House / apartment","1926-01-19","1964-10-14","0","0","0","Core staff",1,"0"
"11552","2","1","1",0,450000,"Commercial associate","Secondary","Single","House / apartment","1926-01-19","1964-10-14","0","0","0","Core staff",1,"0"
"11553","2","1","1",0,450000,"Commercial associate","Secondary","Single","House / apartment","1926-01-19","1964-10-14","0","0","0","Core staff",1,"0"
"11554","2","1","1",0,450000,"Commercial associate","Secondary","Single","House / apartment","1926-01-19","1964-10-14","0","0","0","Core staff",1,"0"
"11555","2","1","1",0,450000,"Commercial associate","Secondary","Single","House / apartment","1926-01-19","1964-10-14","0","0","0","Core staff",1,"0"
"11556","2","1","1",0,450000,"Commercial associate","Secondary","Single","House / apartment","1926-01-19","1964-10-14","0","0","0","Core staff",1,"0"
"11557","2","1","1",0,450000,"Commercial associate","Secondary","Single","House / apartment","1926-01-19","1964-10-14","0","0","0","Core staff",1,"0"
"11558","2","1","1",0,450000,"Commercial associate","Secondary","Single","House / apartment","1926-01-19","1964-10-14","0","0","0","Core staff",1,"0"
"11559","2","0","0",1,112500,"Commercial associate","Secondary","Married","With parents","1939-10-23","1969-09-13","0","0","0","Sales staff",3,"0"
"11560","2","0","0",1,112500,"Commercial associate","Secondary","Married","With parents","1939-10-23","1969-09-13","0","0","0","Sales staff",3,"0"
"11561","2","0","0",1,112500,"Commercial associate","Secondary","Married","With parents","1939-10-23","1969-09-13","0","0","0","Sales staff",3,"0"
"11562","2","0","0",1,112500,"Commercial associate","Secondary","Married","With parents","1939-10-23","1969-09-13","0","0","0","Sales staff",3,"0"
"11563","1","1","1",0,292500,"Working","Secondary","Married","House / apartment","1927-12-22","1968-06-14","0","0","0","Drivers",2,"0"
"11564","1","1","1",0,292500,"Working","Secondary","Married","House / apartment","1927-12-22","1968-06-14","0","0","0","Drivers",2,"0"
"11565","1","1","1",0,292500,"Working","Secondary","Married","House / apartment","1927-12-22","1968-06-14","0","0","0","Drivers",2,"0"
"11566","1","1","1",0,292500,"Working","Secondary","Married","House / apartment","1927-12-22","1968-06-14","0","0","0","Drivers",2,"0"
"11567","1","1","1",0,292500,"Working","Secondary","Married","House / apartment","1927-12-22","1968-06-14","0","0","0","Drivers",2,"0"
"11568","2","0","1",0,121500,"State servant","Secondary","Married","House / apartment","1916-03-21","1968-07-14","1","0","0","Managers",2,"0"
"11569","2","0","1",0,121500,"State servant","Secondary","Married","House / apartment","1916-03-21","1968-07-14","1","0","0","Managers",2,"0"
"11570","2","0","1",1,135000,"Working","Higher education","Civil marriage","House / apartment","1943-03-12","1969-03-14","0","0","1","Core staff",3,"0"
"11571","2","0","1",1,135000,"Working","Higher education","Civil marriage","House / apartment","1943-03-12","1969-03-14","0","0","1","Core staff",3,"0"
"11572","2","0","1",1,135000,"Working","Higher education","Civil marriage","House / apartment","1943-03-12","1969-03-14","0","0","1","Core staff",3,"0"
"11573","2","0","1",1,135000,"Working","Higher education","Civil marriage","House / apartment","1943-03-12","1969-03-14","0","0","1","Core staff",3,"0"
"11574","1","0","1",1,198000,"Commercial associate","Incomplete higher","Single","House / apartment","1943-08-02","1969-08-14","0","0","0","Managers",2,"0"
"11575","1","0","1",1,198000,"Commercial associate","Incomplete higher","Single","House / apartment","1943-08-02","1969-08-14","0","0","0","Managers",2,"0"
"11576","1","0","1",1,198000,"Commercial associate","Incomplete higher","Single","House / apartment","1943-08-02","1969-08-14","0","0","0","Managers",2,"0"
"11577","1","0","1",1,198000,"Commercial associate","Incomplete higher","Single","House / apartment","1943-08-02","1969-08-14","0","0","0","Managers",2,"0"
"11578","1","0","1",1,198000,"Commercial associate","Incomplete higher","Single","House / apartment","1943-08-02","1969-08-14","0","0","0","Managers",2,"0"
"11579","1","0","1",1,198000,"Commercial associate","Incomplete higher","Single","House / apartment","1943-08-02","1969-08-14","0","0","0","Managers",2,"0"
"11580","1","0","1",1,198000,"Commercial associate","Incomplete higher","Single","House / apartment","1943-08-02","1969-08-14","0","0","0","Managers",2,"0"
"11581","1","0","1",0,450000,"Working","Secondary","Single","House / apartment","1923-05-10","1954-12-13","0","1","0","Drivers",1,"1"
"11582","2","0","1",0,171000,"Working","Higher education","Married","House / apartment","1919-10-08","1959-06-15","0","0","0","High skill tech staff",2,"0"
"11583","2","0","1",0,171000,"Working","Higher education","Married","House / apartment","1919-10-08","1959-06-15","0","0","0","High skill tech staff",2,"0"
"11584","2","0","1",0,171000,"Working","Higher education","Married","House / apartment","1919-10-08","1959-06-15","0","0","0","High skill tech staff",2,"0"
"11585","2","0","1",0,171000,"Working","Higher education","Married","House / apartment","1919-10-08","1959-06-15","0","0","0","High skill tech staff",2,"0"
"11586","2","0","1",1,135000,"Working","Secondary","Civil marriage","House / apartment","1925-04-24","1955-01-13","0","0","0","Medicine staff",3,"0"
"11587","2","0","1",1,135000,"Working","Secondary","Civil marriage","House / apartment","1925-04-24","1955-01-13","0","0","0","Medicine staff",3,"0"
"11588","2","0","1",1,135000,"Working","Secondary","Civil marriage","House / apartment","1925-04-24","1955-01-13","0","0","0","Medicine staff",3,"0"
"11589","2","0","1",1,135000,"Working","Secondary","Civil marriage","House / apartment","1925-04-24","1955-01-13","0","0","0","Medicine staff",3,"0"
"11590","2","0","1",1,135000,"Working","Secondary","Civil marriage","House / apartment","1925-04-24","1955-01-13","0","0","0","Medicine staff",3,"0"
"11591","2","1","1",0,112500,"Working","Higher education","Married","House / apartment","1942-05-07","1968-08-14","1","1","0","Laborers",2,"0"
"11592","2","1","1",0,112500,"Working","Higher education","Married","House / apartment","1942-05-07","1968-08-14","1","1","0","Laborers",2,"0"
"11593","2","1","1",0,112500,"Working","Higher education","Married","House / apartment","1942-05-07","1968-08-14","1","1","0","Laborers",2,"0"
"11594","2","1","1",0,112500,"Working","Higher education","Married","House / apartment","1942-05-07","1968-08-14","1","1","0","Laborers",2,"0"
"11595","2","1","1",0,112500,"Working","Higher education","Married","House / apartment","1942-05-07","1968-08-14","1","1","0","Laborers",2,"0"
"11596","2","1","1",0,112500,"Working","Higher education","Married","House / apartment","1942-05-07","1968-08-14","1","1","0","Laborers",2,"0"
"11597","2","1","1",0,112500,"Working","Higher education","Married","House / apartment","1942-05-07","1968-08-14","1","1","0","Laborers",2,"0"
"11598","1","0","1",0,157500,"Working","Secondary","Married","House / apartment","1912-12-20","1963-05-15","0","0","0","Drivers",2,"1"
"11599","1","0","1",0,157500,"Working","Secondary","Married","House / apartment","1912-12-20","1963-05-15","0","0","0","Drivers",2,"1"
"11600","1","0","1",0,157500,"Working","Secondary","Married","House / apartment","1912-12-20","1963-05-15","0","0","0","Drivers",2,"0"
"11601","1","1","1",1,135000,"Commercial associate","Higher education","Married","House / apartment","1920-02-03","1968-10-14","1","1","0","Managers",3,"0"
"11602","1","1","1",1,135000,"Commercial associate","Higher education","Married","House / apartment","1920-02-03","1968-10-14","1","1","0","Managers",3,"0"
"11603","1","1","1",1,135000,"Commercial associate","Higher education","Married","House / apartment","1920-02-03","1968-10-14","1","1","0","Managers",3,"0"
"11604","1","1","1",1,135000,"Commercial associate","Higher education","Married","House / apartment","1920-02-03","1968-10-14","1","1","0","Managers",3,"0"
"11605","1","1","1",1,135000,"Commercial associate","Higher education","Married","House / apartment","1920-02-03","1968-10-14","1","1","0","Managers",3,"0"
"11606","1","1","1",1,135000,"Commercial associate","Higher education","Married","House / apartment","1920-02-03","1968-10-14","1","1","0","Managers",3,"0"
"11607","1","0","0",1,180000,"Working","Lower secondary","Married","House / apartment","1930-11-16","1957-02-11","0","0","0","Laborers",3,"0"
"11608","2","1","1",1,270000,"Working","Secondary","Married","House / apartment","1931-06-11","1961-02-11","0","0","0","Laborers",3,"1"
"11609","2","1","1",1,270000,"Working","Secondary","Married","House / apartment","1931-06-11","1961-02-11","0","0","0","Laborers",3,"0"
"11610","2","1","1",1,270000,"Working","Secondary","Married","House / apartment","1931-06-11","1961-02-11","0","0","0","Laborers",3,"1"
"11611","1","0","1",0,135000,"Working","Higher education","Married","House / apartment","1937-10-19","1968-12-12","0","0","0","Sales staff",2,"0"
"11612","1","0","1",0,135000,"Working","Higher education","Married","House / apartment","1937-10-19","1968-12-12","0","0","0","Sales staff",2,"0"
"11613","1","1","1",0,180000,"Working","Secondary","Married","House / apartment","1916-10-13","1955-06-15","0","0","0","Drivers",2,"0"
"11614","1","1","1",0,180000,"Working","Secondary","Married","House / apartment","1916-10-13","1955-06-15","0","0","0","Drivers",2,"0"
"11615","1","1","1",0,180000,"Working","Secondary","Married","House / apartment","1916-10-13","1955-06-15","0","0","0","Drivers",2,"0"
"11616","1","1","1",0,180000,"Working","Secondary","Married","House / apartment","1916-10-13","1955-06-15","0","0","0","Drivers",2,"0"
"11617","2","0","1",1,126000,"Working","Higher education","Married","House / apartment","1935-05-03","1966-04-13","1","1","1","Sales staff",3,"0"
"11618","2","0","1",1,126000,"Working","Higher education","Married","House / apartment","1935-05-03","1966-04-13","1","1","1","Sales staff",3,"0"
"11619","2","0","1",1,126000,"Working","Higher education","Married","House / apartment","1935-05-03","1966-04-13","1","1","1","Sales staff",3,"1"
"11620","2","0","1",1,126000,"Working","Higher education","Married","House / apartment","1935-05-03","1966-04-13","1","1","1","Sales staff",3,"0"
"11621","2","0","1",1,126000,"Working","Higher education","Married","House / apartment","1935-05-03","1966-04-13","1","1","1","Sales staff",3,"0"
"11622","2","0","1",0,90000,"Working","Incomplete higher","Single","House / apartment","1946-12-25","1969-07-14","1","1","1","Sales staff",1,"1"
"11623","2","1","1",1,270000,"Working","Higher education","Separated","House / apartment","1931-07-13","1969-08-14","0","1","1","Sales staff",2,"0"
"11624","2","1","1",1,270000,"Working","Higher education","Separated","House / apartment","1931-07-13","1969-08-14","0","1","0","Sales staff",2,"1"
"11625","2","1","1",1,270000,"Working","Higher education","Separated","House / apartment","1931-07-13","1969-08-14","0","1","1","Sales staff",2,"0"
"11626","2","1","1",1,270000,"Working","Higher education","Separated","House / apartment","1931-07-13","1969-08-14","0","1","1","Sales staff",2,"0"
"11627","2","1","1",1,270000,"Working","Higher education","Separated","House / apartment","1931-07-13","1969-08-14","0","1","1","Sales staff",2,"0"
"11628","1","1","1",0,225000,"Working","Secondary","Civil marriage","House / apartment","1921-03-30","1967-09-14","0","0","0","Drivers",2,"0"
"11629","1","1","1",0,225000,"Working","Secondary","Civil marriage","House / apartment","1921-03-30","1967-09-14","0","0","0","Drivers",2,"0"
"11630","2","0","1",0,157500,"Working","Higher education","Married","House / apartment","1942-12-18","1965-09-13","0","0","0","Core staff",2,"0"
"11631","2","0","1",0,157500,"Working","Higher education","Married","House / apartment","1942-12-18","1965-09-13","0","0","0","Core staff",2,"0"
"11632","2","0","1",0,157500,"Working","Higher education","Married","House / apartment","1942-12-18","1965-09-13","0","0","0","Core staff",2,"0"
"11633","2","0","1",0,157500,"Working","Higher education","Married","House / apartment","1942-12-18","1965-09-13","0","0","0","Core staff",2,"0"
"11634","2","0","1",0,157500,"Working","Higher education","Married","House / apartment","1942-12-18","1965-09-13","0","0","0","Core staff",2,"0"
"11635","2","0","1",0,157500,"Working","Higher education","Married","House / apartment","1942-12-18","1965-09-13","0","0","0","Core staff",2,"0"
"11636","2","0","1",0,157500,"Working","Higher education","Married","House / apartment","1942-12-18","1965-09-13","0","0","0","Core staff",2,"0"
"11637","1","0","1",1,135000,"Working","Secondary","Married","House / apartment","1935-09-22","1955-05-15","0","0","0","Drivers",3,"0"
"11638","1","0","1",1,135000,"Working","Secondary","Married","House / apartment","1935-09-22","1955-05-15","0","0","0","Drivers",3,"0"
"11639","1","0","1",1,135000,"Working","Secondary","Married","House / apartment","1935-09-22","1955-05-15","0","0","0","Drivers",3,"0"
"11640","2","0","1",1,157500,"State servant","Secondary","Married","House / apartment","1937-01-07","1956-11-14","0","0","0","Medicine staff",3,"0"
"11641","2","0","1",1,157500,"State servant","Secondary","Married","House / apartment","1937-01-07","1956-11-14","0","0","0","Medicine staff",3,"0"
"11642","2","0","1",1,157500,"State servant","Secondary","Married","House / apartment","1937-01-07","1956-11-14","0","0","0","Medicine staff",3,"0"
"11643","2","0","1",1,157500,"State servant","Secondary","Married","House / apartment","1937-01-07","1956-11-14","0","0","0","Medicine staff",3,"0"
"11644","2","0","1",0,360000,"State servant","Secondary","Married","House / apartment","1917-10-16","1941-04-13","0","0","0","Accountants",2,"0"
"11645","2","0","1",0,360000,"State servant","Secondary","Married","House / apartment","1917-10-16","1941-04-13","0","0","0","Accountants",2,"0"
"11646","2","0","1",0,360000,"State servant","Secondary","Married","House / apartment","1917-10-16","1941-04-13","0","0","0","Accountants",2,"0"
"11647","2","0","1",0,360000,"State servant","Secondary","Married","House / apartment","1917-10-16","1941-04-13","0","0","0","Accountants",2,"1"
"11648","2","0","1",0,360000,"State servant","Secondary","Married","House / apartment","1917-10-16","1941-04-13","0","0","0","Accountants",2,"1"
"11649","2","0","1",0,360000,"State servant","Secondary","Married","House / apartment","1917-10-16","1941-04-13","0","0","0","Accountants",2,"1"
"11650","2","0","1",0,360000,"State servant","Secondary","Married","House / apartment","1917-10-16","1941-04-13","0","0","0","Accountants",2,"1"
"11651","2","0","1",0,360000,"State servant","Secondary","Married","House / apartment","1917-10-16","1941-04-13","0","0","0","Accountants",2,"1"
"11652","2","0","1",0,360000,"State servant","Secondary","Married","House / apartment","1917-10-16","1941-04-13","0","0","0","Accountants",2,"1"
"11653","2","0","1",0,360000,"State servant","Secondary","Married","House / apartment","1917-10-16","1941-04-13","0","0","0","Accountants",2,"0"
"11654","1","1","0",0,202500,"Working","Secondary","Married","House / apartment","1939-02-23","1967-08-15","0","0","0","Laborers",2,"0"
"11655","1","1","0",0,202500,"Working","Secondary","Married","House / apartment","1939-02-23","1967-08-15","0","0","0","Laborers",2,"0"
"11656","2","1","1",2,81000,"Working","Secondary","Married","House / apartment","1932-02-04","1962-06-14","0","0","0","Core staff",4,"0"
"11657","1","0","0",0,112500,"Working","Secondary","Married","House / apartment","1941-07-16","1967-11-15","0","0","0","Laborers",2,"0"
"11658","1","1","1",0,135000,"Working","Secondary","Married","House / apartment","1918-06-23","1961-04-13","0","1","0","Low-skill Laborers",2,"0"
"11659","1","1","1",0,135000,"Working","Secondary","Married","House / apartment","1918-06-23","1961-04-13","0","1","0","Low-skill Laborers",2,"0"
"11660","1","1","1",0,135000,"Working","Secondary","Married","House / apartment","1918-06-23","1961-04-13","0","1","0","Low-skill Laborers",2,"0"
"11661","1","1","1",0,135000,"Working","Secondary","Married","House / apartment","1918-06-23","1961-04-13","0","1","0","Low-skill Laborers",2,"0"
"11662","2","0","1",1,90000,"Commercial associate","Secondary","Married","House / apartment","1942-02-22","1964-08-14","0","1","0","Private service staff",3,"0"
"11663","2","0","1",1,90000,"Commercial associate","Secondary","Married","House / apartment","1942-02-22","1964-08-14","0","1","0","Private service staff",3,"0"
"11664","2","0","1",1,90000,"Commercial associate","Secondary","Married","House / apartment","1942-02-22","1964-08-14","0","1","0","Private service staff",3,"0"
"11665","2","0","1",1,90000,"Commercial associate","Secondary","Married","House / apartment","1942-02-22","1964-08-14","0","1","0","Private service staff",3,"0"
"11666","2","0","1",1,90000,"Commercial associate","Secondary","Married","House / apartment","1942-02-22","1964-08-14","0","1","0","Private service staff",3,"0"
"11667","2","0","1",1,90000,"Commercial associate","Secondary","Married","House / apartment","1942-02-22","1964-08-14","0","1","0","Private service staff",3,"0"
"11668","2","0","1",1,90000,"Commercial associate","Secondary","Married","House / apartment","1942-02-22","1964-08-14","0","1","0","Private service staff",3,"0"
"11669","2","0","0",1,108000,"Commercial associate","Secondary","Married","House / apartment","1928-07-10","1968-01-13","0","0","0","Medicine staff",3,"1"
"11670","2","0","0",1,108000,"Commercial associate","Secondary","Married","House / apartment","1928-07-10","1968-01-13","0","0","0","Medicine staff",3,"1"
"11671","2","0","0",1,108000,"Commercial associate","Secondary","Married","House / apartment","1928-07-10","1968-01-13","0","0","0","Medicine staff",3,"0"
"11672","2","0","0",1,108000,"Commercial associate","Secondary","Married","House / apartment","1928-07-10","1968-01-13","0","0","0","Medicine staff",3,"1"
"11673","2","0","0",1,108000,"Commercial associate","Secondary","Married","House / apartment","1928-07-10","1968-01-13","0","0","0","Medicine staff",3,"0"
"11674","1","1","0",1,229500,"State servant","Secondary","Married","House / apartment","1910-09-08","1958-02-11","0","0","0","Managers",3,"0"
"11675","1","1","0",1,229500,"State servant","Secondary","Married","House / apartment","1910-09-08","1958-02-11","0","0","0","Managers",3,"0"
"11676","1","1","0",1,229500,"State servant","Secondary","Married","House / apartment","1910-09-08","1958-02-11","0","0","0","Managers",3,"0"
"11677","1","1","0",1,229500,"State servant","Secondary","Married","House / apartment","1910-09-08","1958-02-11","0","0","0","Managers",3,"0"
"11678","1","1","0",1,229500,"State servant","Secondary","Married","House / apartment","1910-09-08","1958-02-11","0","0","0","Managers",3,"0"
"11679","1","1","0",1,229500,"State servant","Secondary","Married","House / apartment","1910-09-08","1958-02-11","0","0","0","Managers",3,"0"
"11680","1","1","0",1,229500,"State servant","Secondary","Married","House / apartment","1910-09-08","1958-02-11","0","0","0","Managers",3,"0"
"11681","1","1","0",1,229500,"State servant","Secondary","Married","House / apartment","1910-09-08","1958-02-11","0","0","0","Managers",3,"0"
"11682","1","1","0",1,229500,"State servant","Secondary","Married","House / apartment","1910-09-08","1958-02-11","0","0","0","Managers",3,"0"
"11683","1","1","0",1,229500,"State servant","Secondary","Married","House / apartment","1910-09-08","1958-02-11","0","0","0","Managers",3,"0"
"11684","1","1","0",1,229500,"State servant","Secondary","Married","House / apartment","1910-09-08","1958-02-11","0","0","0","Managers",3,"0"
"11685","1","0","1",0,180000,"Working","Secondary","Married","House / apartment","1938-09-21","1962-10-14","0","0","0","Security staff",2,"1"
"11686","2","0","1",0,135000,"Commercial associate","Secondary","Married","House / apartment","1926-07-16","1962-06-14","1","1","0","Core staff",2,"0"
"11687","2","0","1",0,135000,"Commercial associate","Secondary","Married","House / apartment","1926-07-16","1962-06-14","1","1","0","Core staff",2,"1"
"11688","2","0","1",0,135000,"Commercial associate","Secondary","Married","House / apartment","1926-07-16","1962-06-14","1","1","0","Core staff",2,"1"
"11689","2","0","1",0,135000,"Commercial associate","Secondary","Married","House / apartment","1926-07-16","1962-06-14","1","1","0","Core staff",2,"0"
"11690","2","0","1",0,135000,"Commercial associate","Secondary","Married","House / apartment","1926-07-16","1962-06-14","1","1","0","Core staff",2,"1"
"11691","2","0","1",0,135000,"Commercial associate","Secondary","Married","House / apartment","1926-07-16","1962-06-14","1","1","0","Core staff",2,"0"
"11692","2","0","1",0,135000,"Commercial associate","Secondary","Married","House / apartment","1926-07-16","1962-06-14","1","1","0","Core staff",2,"0"
"11693","2","0","1",0,135000,"Commercial associate","Secondary","Married","House / apartment","1926-07-16","1962-06-14","1","1","0","Core staff",2,"0"
"11694","2","0","1",0,135000,"Commercial associate","Secondary","Married","House / apartment","1926-07-16","1962-06-14","1","1","0","Core staff",2,"0"
"11695","2","0","1",0,135000,"Commercial associate","Secondary","Married","House / apartment","1926-07-16","1962-06-14","1","1","0","Core staff",2,"0"
"11696","2","0","1",0,135000,"Commercial associate","Secondary","Married","House / apartment","1926-07-16","1962-06-14","1","1","0","Core staff",2,"0"
"11697","2","0","1",0,135000,"Commercial associate","Secondary","Married","House / apartment","1926-07-16","1962-06-14","1","1","0","Core staff",2,"0"
"11698","2","0","1",0,135000,"Commercial associate","Secondary","Married","House / apartment","1926-07-16","1962-06-14","1","1","0","Core staff",2,"0"
"11699","2","0","1",0,135000,"Commercial associate","Secondary","Married","House / apartment","1926-07-16","1962-06-14","1","1","0","Core staff",2,"0"
"11700","2","0","1",0,135000,"Commercial associate","Secondary","Married","House / apartment","1926-07-16","1962-06-14","1","1","0","Core staff",2,"0"
"11701","2","0","1",0,135000,"Commercial associate","Secondary","Married","House / apartment","1926-07-16","1962-06-14","1","1","0","Core staff",2,"1"
"11702","2","0","1",0,135000,"Commercial associate","Secondary","Married","House / apartment","1926-07-16","1962-06-14","1","1","0","Core staff",2,"0"
"11703","2","0","1",0,135000,"Commercial associate","Secondary","Married","House / apartment","1926-07-16","1962-06-14","1","1","0","Core staff",2,"0"
"11704","2","0","1",0,135000,"Working","Secondary","Single","House / apartment","1936-02-29","1968-12-12","0","0","1","Laborers",1,"0"
"11705","2","0","1",0,135000,"Working","Secondary","Single","House / apartment","1936-02-29","1968-12-12","0","0","1","Laborers",1,"0"
"11706","2","0","1",0,135000,"Working","Secondary","Single","House / apartment","1936-02-29","1968-12-12","0","0","1","Laborers",1,"0"
"11707","2","0","1",0,135000,"Working","Secondary","Single","House / apartment","1936-02-29","1968-12-12","0","0","1","Laborers",1,"0"
"11708","1","0","0",0,157500,"Working","Secondary","Married","House / apartment","1912-07-11","1964-11-14","0","0","0","Laborers",2,"0"
"11709","2","1","1",0,337500,"Working","Secondary","Single","House / apartment","1915-10-13","1961-02-11","0","0","0","Sales staff",1,"0"
"11710","2","1","1",0,337500,"Working","Secondary","Single","House / apartment","1915-10-13","1961-02-11","0","0","0","Sales staff",1,"0"
"11711","2","1","1",0,337500,"Working","Secondary","Single","House / apartment","1915-10-13","1961-02-11","0","0","0","Sales staff",1,"0"
"11712","2","1","1",0,337500,"Working","Secondary","Single","House / apartment","1915-10-13","1961-02-11","0","0","0","Sales staff",1,"0"
"11713","2","1","1",0,337500,"Working","Secondary","Single","House / apartment","1915-10-13","1961-02-11","0","0","0","Sales staff",1,"0"
"11714","2","1","1",0,337500,"Working","Secondary","Single","House / apartment","1915-10-13","1961-02-11","0","0","0","Sales staff",1,"0"
"11715","1","1","1",0,117000,"Commercial associate","Secondary","Married","House / apartment","1917-01-08","1967-03-15","0","0","0","Laborers",2,"0"
"11716","1","1","1",0,117000,"Commercial associate","Secondary","Married","House / apartment","1917-01-08","1967-03-15","0","0","0","Laborers",2,"0"
"11717","1","1","1",0,117000,"Commercial associate","Secondary","Married","House / apartment","1917-01-08","1967-03-15","0","0","0","Laborers",2,"0"
"11718","1","1","1",0,117000,"Commercial associate","Secondary","Married","House / apartment","1917-01-08","1967-03-15","0","0","0","Laborers",2,"0"
"11719","1","1","1",0,117000,"Commercial associate","Secondary","Married","House / apartment","1917-01-08","1967-03-15","0","0","0","Laborers",2,"0"
"11720","1","1","1",0,117000,"Commercial associate","Secondary","Married","House / apartment","1917-01-08","1967-03-15","0","0","0","Laborers",2,"0"
"11721","1","0","1",0,202500,"Working","Higher education","Single","House / apartment","1936-01-31","1964-11-14","0","0","0","High skill tech staff",1,"1"
"11722","1","1","0",0,135000,"Working","Secondary","Married","House / apartment","1916-04-20","1968-12-12","0","0","0","Laborers",2,"0"
"11723","2","0","1",0,216000,"Working","Secondary","Married","House / apartment","1919-02-27","1961-11-14","0","0","0","Medicine staff",2,"0"
"11724","2","0","1",0,216000,"Working","Secondary","Married","House / apartment","1919-02-27","1961-11-14","0","0","0","Medicine staff",2,"0"
"11725","2","0","1",0,216000,"Working","Secondary","Married","House / apartment","1919-02-27","1961-11-14","0","0","0","Medicine staff",2,"0"
"11726","2","0","1",0,216000,"Working","Secondary","Married","House / apartment","1919-02-27","1961-11-14","0","0","0","Medicine staff",2,"0"
"11727","2","0","1",0,216000,"Working","Secondary","Married","House / apartment","1919-02-27","1961-11-14","0","0","0","Medicine staff",2,"0"
"11728","2","0","1",1,67500,"Working","Secondary","Married","With parents","1926-04-18","1968-12-12","0","0","0","Sales staff",3,"0"
"11729","2","0","1",1,67500,"Working","Secondary","Married","With parents","1926-04-18","1968-12-12","0","0","0","Sales staff",3,"0"
"11730","2","0","1",3,140400,"Working","Secondary","Married","House / apartment","1936-02-17","1961-02-11","0","0","0","Core staff",5,"1"
"11731","2","0","1",3,140400,"Working","Secondary","Married","House / apartment","1936-02-17","1961-02-11","0","0","0","Core staff",5,"0"
"11732","2","0","1",3,140400,"Working","Secondary","Married","House / apartment","1936-02-17","1961-02-11","0","0","0","Core staff",5,"0"
"11733","2","0","1",3,140400,"Working","Secondary","Married","House / apartment","1936-02-17","1961-02-11","0","0","0","Core staff",5,"0"
"11734","2","0","1",3,140400,"Working","Secondary","Married","House / apartment","1936-02-17","1961-02-11","0","0","0","Core staff",5,"1"
"11735","2","0","1",3,140400,"Working","Secondary","Married","House / apartment","1936-02-17","1961-02-11","0","0","0","Core staff",5,"0"
"11736","2","0","1",1,121500,"Working","Secondary","Married","House / apartment","1925-03-03","1967-05-15","0","1","0","Sales staff",3,"0"
"11737","2","0","1",1,121500,"Working","Secondary","Married","House / apartment","1925-03-03","1967-05-15","0","1","0","Sales staff",3,"0"
"11738","2","0","1",1,121500,"Working","Secondary","Married","House / apartment","1925-03-03","1967-05-15","0","1","0","Sales staff",3,"0"
"11739","2","0","1",1,121500,"Working","Secondary","Married","House / apartment","1925-03-03","1967-05-15","0","1","0","Sales staff",3,"0"
"11740","2","0","1",1,121500,"Working","Secondary","Married","House / apartment","1925-03-03","1967-05-15","0","1","0","Sales staff",3,"0"
"11741","2","0","1",1,121500,"Working","Secondary","Married","House / apartment","1925-03-03","1967-05-15","0","1","0","Sales staff",3,"0"
"11742","2","0","1",1,121500,"Working","Secondary","Married","House / apartment","1925-03-03","1967-05-15","0","1","0","Sales staff",3,"0"
"11743","2","0","1",1,157500,"Commercial associate","Higher education","Married","House / apartment","1932-07-26","1962-09-13","0","0","0","Core staff",3,"0"
"11744","2","0","1",1,157500,"Commercial associate","Higher education","Married","House / apartment","1932-07-26","1962-09-13","0","0","0","Core staff",3,"0"
"11745","2","0","1",1,157500,"Commercial associate","Higher education","Married","House / apartment","1932-07-26","1962-09-13","0","0","0","Core staff",3,"0"
"11746","2","0","1",1,157500,"Commercial associate","Higher education","Married","House / apartment","1932-07-26","1962-09-13","0","0","0","Core staff",3,"0"
"11747","2","0","1",1,157500,"Commercial associate","Higher education","Married","House / apartment","1932-07-26","1962-09-13","0","0","0","Core staff",3,"0"
"11748","2","0","1",1,157500,"Commercial associate","Higher education","Married","House / apartment","1932-07-26","1962-09-13","0","0","0","Core staff",3,"0"
"11749","2","0","1",1,157500,"Commercial associate","Higher education","Married","House / apartment","1932-07-26","1962-09-13","0","0","0","Core staff",3,"0"
"11750","2","0","1",1,157500,"Commercial associate","Higher education","Married","House / apartment","1932-07-26","1962-09-13","0","0","0","Core staff",3,"0"
"11751","2","0","1",1,157500,"Commercial associate","Higher education","Married","House / apartment","1932-07-26","1962-09-13","0","0","0","Core staff",3,"0"
"11752","2","0","1",1,225000,"Working","Secondary","Married","House / apartment","1928-03-26","1946-04-13","0","0","0","Managers",3,"0"
"11753","2","0","1",1,225000,"Working","Secondary","Married","House / apartment","1928-03-26","1946-04-13","0","0","0","Managers",3,"0"
"11754","2","0","1",0,90000,"Working","Secondary","Married","With parents","1944-10-07","1965-02-11","0","0","0","Core staff",2,"0"
