"","Gender","Own_car","Own_realty","No_children","Income","Income_type","Education","Marital_status","Housing_type","DateOfBirth","DateOfEmployed","Workphone","Phone","Email","Occupation","No_family_members","Risk_user"
"11386","Male","1","1",0,153000,"Working","Higher education","Separated","With parents","1915-03-18","1949-01-31","0","0","1","Managers",1,"1"
"11387","Male","1","1",0,153000,"Working","Higher education","Separated","With parents","1915-03-18","1949-01-31","0","0","1","Managers",1,"1"
"11388","Male","1","1",0,153000,"Working","Higher education","Separated","With parents","1915-03-18","1949-01-31","0","0","1","Managers",1,"1"
"11389","Female","0","1",2,135000,"Working","Secondary","Married","House / apartment","1922-09-22","1962-12-13","0","0","0","Managers",4,"0"
"11390","Female","0","1",0,76500,"Working","Secondary","Married","House / apartment","1916-12-10","1956-04-02","1","1","0","Laborers",2,"0"
"11391","Female","0","1",0,76500,"Working","Secondary","Married","House / apartment","1916-12-10","1956-04-02","1","1","0","Laborers",2,"0"
"11392","Female","0","1",0,76500,"Working","Secondary","Married","House / apartment","1916-12-10","1956-04-02","1","1","0","Laborers",2,"0"
"11393","Female","0","1",0,76500,"Working","Secondary","Married","House / apartment","1916-12-10","1956-04-02","1","1","0","Laborers",2,"0"
"11394","Female","0","1",0,76500,"Working","Secondary","Married","House / apartment","1916-12-10","1956-04-02","1","1","0","Laborers",2,"0"
"11395","Male","0","1",0,135000,"Commercial associate","Secondary","Married","House / apartment","1906-10-11","1968-03-13","1","0","0","Security staff",2,"0"
"11396","Male","0","1",0,135000,"Commercial associate","Secondary","Married","House / apartment","1906-10-11","1968-03-13","1","0","0","Security staff",2,"1"
"11397","Male","0","1",0,135000,"Commercial associate","Secondary","Married","House / apartment","1906-10-11","1968-03-13","1","0","0","Security staff",2,"0"
"11398","Male","0","1",0,135000,"Commercial associate","Secondary","Married","House / apartment","1906-10-11","1968-03-13","1","0","0","Security staff",2,"0"
"11399","Male","0","1",0,135000,"Commercial associate","Secondary","Married","House / apartment","1906-10-11","1968-03-13","1","0","0","Security staff",2,"0"
"11400","Male","1","1",0,135000,"Working","Secondary","Married","House / apartment","1927-09-26","1960-10-03","0","0","0","Laborers",2,"1"
"11401","Male","1","1",0,135000,"Working","Secondary","Married","House / apartment","1927-09-26","1960-10-03","0","0","0","Laborers",2,"0"
"11402","Male","1","1",0,135000,"Working","Secondary","Married","House / apartment","1927-09-26","1960-10-03","0","0","0","Laborers",2,"1"
"11403","Male","1","1",0,135000,"Working","Secondary","Married","House / apartment","1927-09-26","1960-10-03","0","0","0","Laborers",2,"1"
"11404","Male","1","1",0,135000,"Working","Secondary","Married","House / apartment","1927-09-26","1960-10-03","0","0","0","Laborers",2,"1"
"11405","Male","1","1",0,135000,"Working","Secondary","Married","House / apartment","1927-09-26","1960-10-03","0","0","0","Laborers",2,"1"
"11406","Male","1","1",0,135000,"Working","Secondary","Married","House / apartment","1927-09-26","1960-10-03","0","0","0","Laborers",2,"1"
"11407","Male","1","1",0,135000,"Working","Secondary","Married","House / apartment","1927-09-26","1960-10-03","0","0","0","Laborers",2,"1"
"11408","Male","1","1",0,135000,"Working","Secondary","Married","House / apartment","1927-09-26","1960-10-03","0","0","0","Laborers",2,"1"
"11409","Female","0","0",0,135000,"Commercial associate","Secondary","Married","House / apartment","1921-10-11","1958-06-14","0","0","0","Sales staff",2,"0"
"11410","Female","0","0",0,135000,"Commercial associate","Secondary","Married","House / apartment","1921-10-11","1958-06-14","0","0","0","Sales staff",2,"1"
"11411","Female","0","0",0,135000,"Commercial associate","Secondary","Married","House / apartment","1921-10-11","1958-06-14","0","0","0","Sales staff",2,"0"
"11412","Female","0","0",0,135000,"Commercial associate","Secondary","Married","House / apartment","1921-10-11","1958-06-14","0","0","0","Sales staff",2,"0"
"11413","Female","0","0",0,135000,"Commercial associate","Secondary","Married","House / apartment","1921-10-11","1958-06-14","0","0","0","Sales staff",2,"0"
"11414","Female","0","0",0,135000,"Commercial associate","Secondary","Married","House / apartment","1921-10-11","1958-06-14","0","0","0","Sales staff",2,"0"
"11415","Female","0","0",0,135000,"Commercial associate","Secondary","Married","House / apartment","1921-10-11","1958-06-14","0","0","0","Sales staff",2,"1"
"11416","Female","0","0",0,135000,"Commercial associate","Secondary","Married","House / apartment","1921-10-11","1958-06-14","0","0","0","Sales staff",2,"1"
"11417","Female","0","0",0,135000,"Commercial associate","Secondary","Married","House / apartment","1921-10-11","1958-06-14","0","0","0","Sales staff",2,"0"
"11418","Female","0","0",0,135000,"Commercial associate","Secondary","Married","House / apartment","1921-10-11","1958-06-14","0","0","0","Sales staff",2,"1"
"11419","Female","0","0",0,112500,"State servant","Secondary","Married","With parents","1923-01-04","1944-05-14","0","0","0","Medicine staff",2,"0"
"11420","Female","0","0",0,112500,"State servant","Secondary","Married","With parents","1923-01-04","1944-05-14","0","0","0","Medicine staff",2,"0"
"11421","Female","0","0",0,112500,"State servant","Secondary","Married","With parents","1923-01-04","1944-05-14","0","0","0","Medicine staff",2,"0"
"11422","Female","1","1",0,247500,"Working","Secondary","Married","House / apartment","1925-02-15","1965-08-14","0","0","0","Security staff",2,"0"
"11423","Female","1","1",0,247500,"Working","Secondary","Married","House / apartment","1925-02-15","1965-08-14","0","0","0","Security staff",2,"1"
"11424","Female","1","1",0,247500,"Working","Secondary","Married","House / apartment","1925-02-15","1965-08-14","0","0","0","Security staff",2,"0"
"11425","Female","1","1",0,247500,"Working","Secondary","Married","House / apartment","1925-02-15","1965-08-14","0","0","0","Security staff",2,"0"
"11426","Female","1","1",0,247500,"Working","Secondary","Married","House / apartment","1925-02-15","1965-08-14","0","0","0","Security staff",2,"0"
"11427","Female","1","1",0,247500,"Working","Secondary","Married","House / apartment","1925-02-15","1965-08-14","0","0","0","Security staff",2,"0"
"11428","Female","0","1",1,180000,"Working","Secondary","Married","House / apartment","1915-04-10","1941-04-13","0","0","0","Accountants",3,"0"
"11429","Female","0","1",1,180000,"Working","Secondary","Married","House / apartment","1915-04-10","1941-04-13","0","0","0","Accountants",3,"0"
"11430","Female","0","1",1,180000,"Working","Secondary","Married","House / apartment","1915-04-10","1941-04-13","0","0","0","Accountants",3,"0"
"11431","Female","0","1",1,180000,"Working","Secondary","Married","House / apartment","1915-04-10","1941-04-13","0","0","0","Accountants",3,"0"
"11432","Male","0","1",0,180000,"Working","Secondary","Separated","House / apartment","1920-01-12","1965-03-14","0","0","0","Drivers",1,"0"
"11433","Male","0","1",0,180000,"Working","Secondary","Separated","House / apartment","1920-01-12","1965-03-14","0","0","0","Drivers",1,"0"
"11434","Male","1","1",1,427500,"Working","Higher education","Married","House / apartment","1928-09-13","1969-01-12","0","0","0","Managers",3,"0"
"11435","Male","1","1",1,427500,"Working","Higher education","Married","House / apartment","1928-09-13","1969-01-12","0","0","0","Managers",3,"0"
"11436","Male","1","1",1,427500,"Working","Higher education","Married","House / apartment","1928-09-13","1969-01-12","0","0","0","Managers",3,"0"
"11437","Male","1","1",1,427500,"Working","Higher education","Married","House / apartment","1928-09-13","1969-01-12","0","0","0","Managers",3,"0"
"11438","Male","1","1",1,427500,"Working","Higher education","Married","House / apartment","1928-09-13","1969-01-12","0","0","0","Managers",3,"1"
"11439","Male","1","1",1,427500,"Working","Higher education","Married","House / apartment","1928-09-13","1969-01-12","0","0","0","Managers",3,"0"
"11440","Male","1","1",1,427500,"Working","Higher education","Married","House / apartment","1928-09-13","1969-01-12","0","0","0","Managers",3,"0"
"11441","Male","1","1",1,427500,"Working","Higher education","Married","House / apartment","1928-09-13","1969-01-12","0","0","0","Managers",3,"0"
"11442","Male","1","1",1,427500,"Working","Higher education","Married","House / apartment","1928-09-13","1969-01-12","0","0","0","Managers",3,"0"
"11443","Male","0","1",0,157500,"Commercial associate","Secondary","Married","House / apartment","1931-04-07","1961-07-14","0","0","0","Laborers",2,"0"
"11444","Male","1","1",0,220500,"Working","Secondary","Married","House / apartment","1916-05-07","1967-04-14","0","1","0","Drivers",2,"0"
"11445","Male","1","1",0,220500,"Working","Secondary","Married","House / apartment","1916-05-07","1967-04-14","0","1","0","Drivers",2,"0"
"11446","Male","1","1",0,220500,"Working","Secondary","Married","House / apartment","1916-05-07","1967-04-14","0","1","0","Drivers",2,"0"
"11447","Male","1","1",0,220500,"Working","Secondary","Married","House / apartment","1916-05-07","1967-04-14","0","1","0","Drivers",2,"0"
"11448","Male","1","1",0,220500,"Working","Secondary","Married","House / apartment","1916-05-07","1967-04-14","0","1","0","Drivers",2,"0"
"11449","Male","1","1",0,220500,"Working","Secondary","Married","House / apartment","1916-05-07","1967-04-14","0","1","0","Drivers",2,"1"
"11450","Male","1","1",0,220500,"Working","Secondary","Married","House / apartment","1916-05-07","1967-04-14","0","1","0","Drivers",2,"0"
"11451","Female","1","1",1,234000,"Commercial associate","Secondary","Married","House / apartment","1940-04-03","1965-12-12","0","0","0","Sales staff",3,"0"
"11452","Female","1","1",1,234000,"Commercial associate","Secondary","Married","House / apartment","1940-04-03","1965-12-12","0","0","0","Sales staff",3,"0"
"11453","Female","1","1",1,234000,"Commercial associate","Secondary","Married","House / apartment","1940-04-03","1965-12-12","0","0","0","Sales staff",3,"0"
"11454","Female","1","1",1,234000,"Commercial associate","Secondary","Married","House / apartment","1940-04-03","1965-12-12","0","0","0","Sales staff",3,"0"
"11455","Female","1","1",1,234000,"Commercial associate","Secondary","Married","House / apartment","1940-04-03","1965-12-12","0","0","0","Sales staff",3,"0"
"11456","Female","1","1",1,234000,"Commercial associate","Secondary","Married","House / apartment","1940-04-03","1965-12-12","0","0","0","Sales staff",3,"0"
"11457","Female","1","1",1,234000,"Commercial associate","Secondary","Married","House / apartment","1940-04-03","1965-12-12","0","0","0","Sales staff",3,"0"
"11458","Female","1","1",1,234000,"Commercial associate","Secondary","Married","House / apartment","1940-04-03","1965-12-12","0","0","0","Sales staff",3,"0"
"11459","Female","1","1",1,234000,"Commercial associate","Secondary","Married","House / apartment","1940-04-03","1965-12-12","0","0","0","Sales staff",3,"0"
"11460","Female","1","1",1,234000,"Commercial associate","Secondary","Married","House / apartment","1940-04-03","1965-12-12","0","0","0","Sales staff",3,"0"
"11461","Female","1","1",1,234000,"Commercial associate","Secondary","Married","House / apartment","1940-04-03","1965-12-12","0","0","0","Sales staff",3,"0"
"11462","Female","1","1",1,234000,"Commercial associate","Secondary","Married","House / apartment","1940-04-03","1965-12-12","0","0","0","Sales staff",3,"0"
"11463","Female","1","1",1,234000,"Commercial associate","Secondary","Married","House / apartment","1940-04-03","1965-12-12","0","0","0","Sales staff",3,"0"
"11464","Female","1","1",1,234000,"Commercial associate","Secondary","Married","House / apartment","1940-04-03","1965-12-12","0","0","0","Sales staff",3,"0"
"11465","Female","0","1",0,450000,"State servant","Higher education","Single","House / apartment","1914-11-09","1961-07-14","0","1","1","Core staff",1,"1"
"11466","Female","0","1",0,450000,"State servant","Higher education","Single","House / apartment","1914-11-09","1961-07-14","0","1","1","Core staff",1,"0"
"11467","Female","0","1",0,450000,"State servant","Higher education","Single","House / apartment","1914-11-09","1961-07-14","0","1","1","Core staff",1,"0"
"11468","Female","0","1",0,450000,"State servant","Higher education","Single","House / apartment","1914-11-09","1961-07-14","0","1","1","Core staff",1,"0"
"11469","Female","0","1",0,450000,"State servant","Higher education","Single","House / apartment","1914-11-09","1961-07-14","0","1","1","Core staff",1,"0"
"11470","Female","0","1",0,450000,"State servant","Higher education","Single","House / apartment","1914-11-09","1961-07-14","0","1","1","Core staff",1,"1"
"11471","Female","0","1",0,450000,"State servant","Higher education","Single","House / apartment","1914-11-09","1961-07-14","0","1","1","Core staff",1,"0"
"11472","Female","0","1",0,450000,"State servant","Higher education","Single","House / apartment","1914-11-09","1961-07-14","0","1","1","Core staff",1,"0"
"11473","Female","0","1",0,450000,"State servant","Higher education","Single","House / apartment","1914-11-09","1961-07-14","0","1","1","Core staff",1,"0"
"11474","Male","0","1",0,180000,"Working","Secondary","Married","House / apartment","1923-04-03","1961-12-12","0","0","0","Laborers",2,"0"
"11475","Male","0","1",0,180000,"Working","Secondary","Married","House / apartment","1923-04-03","1961-12-12","0","0","0","Laborers",2,"0"
"11476","Male","0","1",0,180000,"Working","Secondary","Married","House / apartment","1923-04-03","1961-12-12","0","0","0","Laborers",2,"0"
"11477","Male","0","1",0,180000,"Working","Secondary","Married","House / apartment","1923-04-03","1961-12-12","0","0","0","Laborers",2,"0"
"11478","Male","0","1",0,180000,"Working","Secondary","Married","House / apartment","1923-04-03","1961-12-12","0","0","0","Laborers",2,"0"
"11479","Male","0","1",0,180000,"Working","Secondary","Married","House / apartment","1923-04-03","1961-12-12","0","0","0","Laborers",2,"0"
"11480","Male","0","1",0,180000,"Working","Secondary","Married","House / apartment","1923-04-03","1961-12-12","0","0","0","Laborers",2,"0"
"11481","Male","0","1",0,180000,"Working","Secondary","Married","House / apartment","1923-04-03","1961-12-12","0","0","0","Laborers",2,"0"
"11482","Male","0","1",0,180000,"Working","Secondary","Married","House / apartment","1923-04-03","1961-12-12","0","0","0","Laborers",2,"0"
"11483","Female","0","1",0,180000,"Working","Secondary","Married","House / apartment","1919-07-09","1962-06-14","0","0","0","Laborers",2,"0"
"11484","Female","0","1",0,180000,"Working","Secondary","Married","House / apartment","1919-07-09","1962-06-14","0","0","0","Laborers",2,"0"
"11485","Female","0","1",0,180000,"Working","Secondary","Married","House / apartment","1919-07-09","1962-06-14","0","0","0","Laborers",2,"0"
"11486","Female","0","1",0,180000,"Working","Secondary","Married","House / apartment","1919-07-09","1962-06-14","0","0","0","Laborers",2,"0"
"11487","Male","1","0",0,247500,"Working","Higher education","Married","Municipal apartment","1923-04-03","1965-01-12","0","0","1","Security staff",2,"0"
"11488","Male","1","0",0,247500,"Working","Higher education","Married","Municipal apartment","1923-04-03","1965-01-12","0","0","1","Security staff",2,"0"
"11489","Male","1","0",0,247500,"Working","Higher education","Married","Municipal apartment","1923-04-03","1965-01-12","0","0","1","Security staff",2,"0"
"11490","Male","1","0",0,247500,"Working","Higher education","Married","Municipal apartment","1923-04-03","1965-01-12","0","0","1","Security staff",2,"0"
"11491","Male","1","1",1,310500,"Working","Higher education","Married","House / apartment","1939-10-28","1961-07-14","0","0","1","IT staff",3,"0"
"11492","Male","1","1",1,310500,"Working","Higher education","Married","House / apartment","1939-10-28","1961-07-14","0","0","1","IT staff",3,"0"
"11493","Male","1","1",1,310500,"Working","Higher education","Married","House / apartment","1939-10-28","1961-07-14","0","0","1","IT staff",3,"0"
"11494","Female","1","1",2,112500,"Working","Secondary","Married","House / apartment","1933-08-08","1963-04-14","0","0","1","Sales staff",4,"0"
"11495","Female","1","1",2,112500,"Working","Secondary","Married","House / apartment","1933-08-08","1963-04-14","0","0","1","Sales staff",4,"0"
"11496","Female","1","1",2,112500,"Working","Secondary","Married","House / apartment","1933-08-08","1963-04-14","0","0","1","Sales staff",4,"0"
"11497","Female","1","1",2,112500,"Working","Secondary","Married","House / apartment","1933-08-08","1963-04-14","0","0","1","Sales staff",4,"0"
"11498","Male","1","1",3,148500,"State servant","Secondary","Married","House / apartment","1934-07-09","1964-06-14","0","1","0","Drivers",5,"0"
"11499","Male","1","1",3,148500,"State servant","Secondary","Married","House / apartment","1934-07-09","1964-06-14","0","1","0","Drivers",5,"0"
"11500","Male","1","1",3,148500,"State servant","Secondary","Married","House / apartment","1934-07-09","1964-06-14","0","1","0","Drivers",5,"0"
"11501","Male","1","1",3,148500,"State servant","Secondary","Married","House / apartment","1934-07-09","1964-06-14","0","1","0","Drivers",5,"0"
"11502","Male","1","1",3,148500,"State servant","Secondary","Married","House / apartment","1934-07-09","1964-06-14","0","1","0","Drivers",5,"0"
"11503","Male","1","1",3,148500,"State servant","Secondary","Married","House / apartment","1934-07-09","1964-06-14","0","1","0","Drivers",5,"0"
"11504","Male","0","1",0,351000,"Working","Secondary","Single","House / apartment","1919-01-13","1969-03-14","0","0","1","Laborers",1,"0"
"11505","Female","0","1",0,135000,"Commercial associate","Secondary","Widow","House / apartment","1918-11-07","1960-03-14","0","0","0","Sales staff",1,"1"
"11506","Female","1","1",0,135000,"Working","Secondary","Married","House / apartment","1942-01-19","1965-04-13","0","0","1","Realty agents",2,"0"
"11507","Male","1","0",0,270000,"Working","Secondary","Married","House / apartment","1920-12-28","1960-02-12","0","0","0","Laborers",2,"0"
"11508","Male","1","0",0,270000,"Working","Secondary","Married","House / apartment","1920-12-28","1960-02-12","0","0","0","Laborers",2,"0"
"11509","Male","1","1",0,173250,"Working","Secondary","Civil marriage","House / apartment","1925-06-13","1963-07-15","1","0","0","Drivers",2,"0"
"11510","Male","1","1",0,173250,"Working","Secondary","Civil marriage","House / apartment","1925-06-13","1963-07-15","1","0","0","Drivers",2,"0"
"11511","Male","1","1",0,173250,"Working","Secondary","Civil marriage","House / apartment","1925-06-13","1963-07-15","1","0","0","Drivers",2,"0"
"11512","Male","1","1",0,180000,"Working","Secondary","Married","House / apartment","1925-06-06","1961-08-14","0","1","1","Managers",2,"0"
"11513","Male","1","1",0,180000,"Working","Secondary","Married","House / apartment","1925-06-06","1961-08-14","0","1","1","Managers",2,"0"
"11514","Male","1","1",0,180000,"Working","Secondary","Married","House / apartment","1925-06-06","1961-08-14","0","1","1","Managers",2,"0"
"11515","Male","1","1",0,180000,"Working","Secondary","Married","House / apartment","1925-06-06","1961-08-14","0","1","1","Managers",2,"0"
"11516","Male","1","1",0,180000,"Working","Secondary","Married","House / apartment","1925-06-06","1961-08-14","0","1","1","Managers",2,"0"
"11517","Female","1","1",1,144000,"Working","Higher education","Separated","House / apartment","1932-08-11","1958-10-14","0","0","0","Core staff",2,"0"
"11518","Female","1","1",1,144000,"Working","Higher education","Separated","House / apartment","1932-08-11","1958-10-14","0","0","0","Core staff",2,"0"
"11519","Female","1","1",1,144000,"Working","Higher education","Separated","House / apartment","1932-08-11","1958-10-14","0","0","0","Core staff",2,"0"
"11520","Female","1","1",1,144000,"Working","Higher education","Separated","House / apartment","1932-08-11","1958-10-14","0","0","0","Core staff",2,"0"
"11521","Male","1","1",1,337500,"Commercial associate","Secondary","Separated","House / apartment","1938-05-14","1958-10-14","0","0","0","High skill tech staff",2,"0"
"11522","Male","0","1",1,112500,"State servant","Secondary","Married","House / apartment","1931-12-27","1969-05-14","0","0","0","Laborers",3,"0"
"11523","Male","0","1",1,112500,"State servant","Secondary","Married","House / apartment","1931-12-27","1969-05-14","0","0","0","Laborers",3,"0"
"11524","Male","0","1",1,112500,"State servant","Secondary","Married","House / apartment","1931-12-27","1969-05-14","0","0","0","Laborers",3,"0"
"11525","Male","0","1",1,112500,"State servant","Secondary","Married","House / apartment","1931-12-27","1969-05-14","0","0","0","Laborers",3,"0"
"11526","Male","1","0",0,225000,"State servant","Higher education","Civil marriage","House / apartment","1926-02-09","1955-03-15","0","0","1","Drivers",2,"0"
"11527","Female","0","1",0,247500,"Working","Secondary","Married","House / apartment","1939-02-25","1963-01-13","1","1","0","Laborers",2,"0"
"11528","Female","0","1",0,247500,"Working","Secondary","Married","House / apartment","1939-02-25","1963-01-13","1","1","0","Laborers",2,"0"
"11529","Female","0","1",0,247500,"Working","Secondary","Married","House / apartment","1939-02-25","1963-01-13","1","1","0","Laborers",2,"0"
"11530","Female","0","1",0,247500,"Working","Secondary","Married","House / apartment","1939-02-25","1963-01-13","1","1","0","Laborers",2,"1"
"11531","Female","0","1",0,247500,"Working","Secondary","Married","House / apartment","1939-02-25","1963-01-13","1","1","0","Laborers",2,"1"
"11532","Female","0","1",0,247500,"Working","Secondary","Married","House / apartment","1939-02-25","1963-01-13","1","1","0","Laborers",2,"0"
"11533","Female","0","1",0,247500,"Working","Secondary","Married","House / apartment","1939-02-25","1963-01-13","1","1","0","Laborers",2,"1"
"11534","Female","0","1",0,112500,"Commercial associate","Higher education","Married","House / apartment","1915-01-27","1961-08-14","1","1","0","Accountants",2,"0"
"11535","Female","0","1",0,225000,"Working","Secondary","Separated","House / apartment","1933-03-11","1962-07-14","0","1","0","Laborers",1,"0"
"11536","Female","0","1",0,225000,"Working","Secondary","Separated","House / apartment","1933-03-11","1962-07-14","0","1","0","Laborers",1,"0"
"11537","Female","0","1",0,225000,"Working","Secondary","Separated","House / apartment","1933-03-11","1962-07-14","0","1","0","Laborers",1,"0"
"11538","Male","0","1",2,90000,"Commercial associate","Secondary","Married","House / apartment","1917-11-29","1962-02-11","0","0","0","Sales staff",4,"0"
"11539","Male","0","1",2,90000,"Commercial associate","Secondary","Married","House / apartment","1917-11-29","1962-02-11","0","0","0","Sales staff",4,"1"
"11540","Male","0","1",2,90000,"Commercial associate","Secondary","Married","House / apartment","1917-11-29","1962-02-11","0","0","0","Sales staff",4,"0"
"11541","Male","0","1",2,90000,"Commercial associate","Secondary","Married","House / apartment","1917-11-29","1962-02-11","0","0","0","Sales staff",4,"0"
"11542","Male","0","1",2,135000,"Working","Secondary","Married","House / apartment","1925-06-06","1968-09-13","0","0","0","Security staff",4,"0"
"11543","Female","0","0",2,157500,"State servant","Higher education","Married","House / apartment","1935-05-29","1955-05-15","0","0","0","Medicine staff",4,"0"
"11544","Female","0","0",2,157500,"State servant","Higher education","Married","House / apartment","1935-05-29","1955-05-15","0","0","0","Medicine staff",4,"1"
"11545","Female","0","0",2,157500,"State servant","Higher education","Married","House / apartment","1935-05-29","1955-05-15","0","0","0","Medicine staff",4,"1"
"11546","Female","0","0",2,157500,"State servant","Higher education","Married","House / apartment","1935-05-29","1955-05-15","0","0","0","Medicine staff",4,"0"
"11547","Female","0","0",2,157500,"State servant","Higher education","Married","House / apartment","1935-05-29","1955-05-15","0","0","0","Medicine staff",4,"1"
"11548","Female","1","1",0,450000,"Commercial associate","Secondary","Single","House / apartment","1926-01-19","1964-10-14","0","0","0","Core staff",1,"0"
"11549","Female","1","1",0,450000,"Commercial associate","Secondary","Single","House / apartment","1926-01-19","1964-10-14","0","0","0","Core staff",1,"0"
"11550","Female","1","1",0,450000,"Commercial associate","Secondary","Single","House / apartment","1926-01-19","1964-10-14","0","0","0","Core staff",1,"0"
"11551","Female","1","1",0,450000,"Commercial associate","Secondary","Single","House / apartment","1926-01-19","1964-10-14","0","0","0","Core staff",1,"0"
"11552","Female","1","1",0,450000,"Commercial associate","Secondary","Single","House / apartment","1926-01-19","1964-10-14","0","0","0","Core staff",1,"0"
"11553","Female","1","1",0,450000,"Commercial associate","Secondary","Single","House / apartment","1926-01-19","1964-10-14","0","0","0","Core staff",1,"0"
"11554","Female","1","1",0,450000,"Commercial associate","Secondary","Single","House / apartment","1926-01-19","1964-10-14","0","0","0","Core staff",1,"0"
"11555","Female","1","1",0,450000,"Commercial associate","Secondary","Single","House / apartment","1926-01-19","1964-10-14","0","0","0","Core staff",1,"0"
"11556","Female","1","1",0,450000,"Commercial associate","Secondary","Single","House / apartment","1926-01-19","1964-10-14","0","0","0","Core staff",1,"0"
"11557","Female","1","1",0,450000,"Commercial associate","Secondary","Single","House / apartment","1926-01-19","1964-10-14","0","0","0","Core staff",1,"0"
"11558","Female","1","1",0,450000,"Commercial associate","Secondary","Single","House / apartment","1926-01-19","1964-10-14","0","0","0","Core staff",1,"0"
"11559","Female","0","0",1,112500,"Commercial associate","Secondary","Married","With parents","1939-10-23","1969-09-13","0","0","0","Sales staff",3,"0"
"11560","Female","0","0",1,112500,"Commercial associate","Secondary","Married","With parents","1939-10-23","1969-09-13","0","0","0","Sales staff",3,"0"
"11561","Female","0","0",1,112500,"Commercial associate","Secondary","Married","With parents","1939-10-23","1969-09-13","0","0","0","Sales staff",3,"0"
"11562","Female","0","0",1,112500,"Commercial associate","Secondary","Married","With parents","1939-10-23","1969-09-13","0","0","0","Sales staff",3,"0"
"11563","Male","1","1",0,292500,"Working","Secondary","Married","House / apartment","1927-12-22","1968-06-14","0","0","0","Drivers",2,"0"
"11564","Male","1","1",0,292500,"Working","Secondary","Married","House / apartment","1927-12-22","1968-06-14","0","0","0","Drivers",2,"0"
"11565","Male","1","1",0,292500,"Working","Secondary","Married","House / apartment","1927-12-22","1968-06-14","0","0","0","Drivers",2,"0"
"11566","Male","1","1",0,292500,"Working","Secondary","Married","House / apartment","1927-12-22","1968-06-14","0","0","0","Drivers",2,"0"
"11567","Male","1","1",0,292500,"Working","Secondary","Married","House / apartment","1927-12-22","1968-06-14","0","0","0","Drivers",2,"0"
"11568","Female","0","1",0,121500,"State servant","Secondary","Married","House / apartment","1916-03-21","1968-07-14","1","0","0","Managers",2,"0"
"11569","Female","0","1",0,121500,"State servant","Secondary","Married","House / apartment","1916-03-21","1968-07-14","1","0","0","Managers",2,"0"
"11570","Female","0","1",1,135000,"Working","Higher education","Civil marriage","House / apartment","1943-03-12","1969-03-14","0","0","1","Core staff",3,"0"
"11571","Female","0","1",1,135000,"Working","Higher education","Civil marriage","House / apartment","1943-03-12","1969-03-14","0","0","1","Core staff",3,"0"
"11572","Female","0","1",1,135000,"Working","Higher education","Civil marriage","House / apartment","1943-03-12","1969-03-14","0","0","1","Core staff",3,"0"
"11573","Female","0","1",1,135000,"Working","Higher education","Civil marriage","House / apartment","1943-03-12","1969-03-14","0","0","1","Core staff",3,"0"
"11574","Male","0","1",1,198000,"Commercial associate","Incomplete higher","Single","House / apartment","1943-08-02","1969-08-14","0","0","0","Managers",2,"0"
"11575","Male","0","1",1,198000,"Commercial associate","Incomplete higher","Single","House / apartment","1943-08-02","1969-08-14","0","0","0","Managers",2,"0"
"11576","Male","0","1",1,198000,"Commercial associate","Incomplete higher","Single","House / apartment","1943-08-02","1969-08-14","0","0","0","Managers",2,"0"
"11577","Male","0","1",1,198000,"Commercial associate","Incomplete higher","Single","House / apartment","1943-08-02","1969-08-14","0","0","0","Managers",2,"0"
"11578","Male","0","1",1,198000,"Commercial associate","Incomplete higher","Single","House / apartment","1943-08-02","1969-08-14","0","0","0","Managers",2,"0"
"11579","Male","0","1",1,198000,"Commercial associate","Incomplete higher","Single","House / apartment","1943-08-02","1969-08-14","0","0","0","Managers",2,"0"
"11580","Male","0","1",1,198000,"Commercial associate","Incomplete higher","Single","House / apartment","1943-08-02","1969-08-14","0","0","0","Managers",2,"0"
"11581","Male","0","1",0,450000,"Working","Secondary","Single","House / apartment","1923-05-10","1954-12-13","0","1","0","Drivers",1,"1"
"11582","Female","0","1",0,171000,"Working","Higher education","Married","House / apartment","1919-10-08","1959-06-15","0","0","0","High skill tech staff",2,"0"
"11583","Female","0","1",0,171000,"Working","Higher education","Married","House / apartment","1919-10-08","1959-06-15","0","0","0","High skill tech staff",2,"0"
"11584","Female","0","1",0,171000,"Working","Higher education","Married","House / apartment","1919-10-08","1959-06-15","0","0","0","High skill tech staff",2,"0"
"11585","Female","0","1",0,171000,"Working","Higher education","Married","House / apartment","1919-10-08","1959-06-15","0","0","0","High skill tech staff",2,"0"
"11586","Female","0","1",1,135000,"Working","Secondary","Civil marriage","House / apartment","1925-04-24","1955-01-13","0","0","0","Medicine staff",3,"0"
"11587","Female","0","1",1,135000,"Working","Secondary","Civil marriage","House / apartment","1925-04-24","1955-01-13","0","0","0","Medicine staff",3,"0"
"11588","Female","0","1",1,135000,"Working","Secondary","Civil marriage","House / apartment","1925-04-24","1955-01-13","0","0","0","Medicine staff",3,"0"
"11589","Female","0","1",1,135000,"Working","Secondary","Civil marriage","House / apartment","1925-04-24","1955-01-13","0","0","0","Medicine staff",3,"0"
"11590","Female","0","1",1,135000,"Working","Secondary","Civil marriage","House / apartment","1925-04-24","1955-01-13","0","0","0","Medicine staff",3,"0"
"11591","Female","1","1",0,112500,"Working","Higher education","Married","House / apartment","1942-05-07","1968-08-14","1","1","0","Laborers",2,"0"
"11592","Female","1","1",0,112500,"Working","Higher education","Married","House / apartment","1942-05-07","1968-08-14","1","1","0","Laborers",2,"0"
