"","ID","Gender","Own_car","Own_realty","No_children","Income","Marital_status","No_family_members","Risk_user"
"10008",5062153,2,0,1,0,157500,2,2,"1"
"10009",5062154,2,0,1,0,157500,2,2,"0"
"10010",5062155,2,0,1,0,157500,2,2,"0"
"10011",5062156,2,0,1,0,166500,2,1,"0"
"10012",5062157,2,0,1,0,166500,2,1,"0"
"10013",5062159,2,0,1,0,166500,2,1,"0"
"10014",5062160,2,0,1,0,166500,2,1,"0"
"10015",5062161,2,0,1,0,166500,2,1,"0"
"10016",5062162,2,0,1,0,166500,2,1,"0"
"10017",5062173,2,0,1,2,135000,2,4,"0"
"10018",5062174,2,0,1,2,135000,2,4,"0"
"10019",5062175,2,0,1,2,135000,2,4,"0"
"10020",5062176,2,0,1,2,135000,2,4,"0"
"10021",5062177,2,0,1,2,135000,2,4,"0"
"10022",5062178,2,0,1,2,135000,2,4,"1"
"10023",5062181,2,1,1,2,144000,2,4,"0"
"10024",5062182,2,1,1,2,144000,2,4,"0"
"10025",5062183,2,1,1,2,144000,2,4,"0"
"10026",5062184,2,1,1,2,144000,2,4,"0"
"10027",5062185,2,1,1,2,144000,2,4,"0"
"10028",5062186,2,1,1,2,144000,2,4,"0"
"10029",5062187,2,1,1,2,144000,2,4,"0"
"10030",5062188,2,1,1,2,144000,2,4,"0"
"10031",5062189,2,1,1,2,144000,2,4,"0"
"10032",5062190,2,1,1,2,144000,2,4,"0"
"10033",5062212,2,0,1,2,153000,2,4,"0"
"10034",5062213,2,0,1,2,153000,2,4,"1"
"10035",5062214,2,0,1,2,153000,2,4,"0"
"10036",5062215,2,0,1,2,153000,2,4,"0"
"10037",5062217,2,0,1,2,153000,2,4,"1"
"10038",5062218,2,0,1,2,153000,2,4,"1"
"10039",5062219,2,0,1,2,153000,2,4,"0"
"10040",5062220,2,0,1,2,135000,2,4,"0"
"10041",5062225,2,0,0,1,157500,2,3,"0"
"10042",5062226,2,0,0,1,157500,2,3,"1"
"10043",5062227,2,0,0,1,157500,2,3,"1"
"10044",5062232,2,1,0,0,315000,2,2,"0"
"10045",5062233,2,1,0,0,315000,2,2,"0"
"10046",5062234,2,1,0,0,315000,2,2,"0"
"10047",5062236,2,1,0,0,315000,2,2,"1"
"10048",5062237,2,1,0,0,315000,2,2,"0"
"10049",5062240,2,1,0,0,315000,2,2,"0"
"10050",5062241,2,1,0,0,315000,2,2,"0"
"10051",5062242,2,1,0,0,315000,2,2,"0"
"10052",5062243,2,1,0,0,315000,2,2,"0"
"10053",5062244,2,1,0,0,315000,2,2,"0"
"10054",5062245,2,1,0,0,315000,2,2,"0"
"10055",5062246,2,1,0,0,315000,2,2,"0"
"10056",5062247,2,1,0,0,315000,2,2,"1"
"10057",5062248,2,1,0,0,315000,2,2,"0"
"10058",5062249,2,1,0,0,315000,2,2,"0"
"10059",5062250,2,1,0,0,315000,2,2,"0"
"10060",5062251,2,1,0,0,315000,2,2,"0"
"10061",5062252,2,1,0,0,315000,2,2,"1"
"10062",5062254,2,0,0,1,157500,2,3,"0"
"10063",5062270,2,0,1,0,360000,2,1,"1"
"10064",5062271,2,0,1,0,360000,2,1,"0"
"10065",5062272,2,0,1,0,360000,2,1,"0"
"10066",5062273,2,0,1,0,360000,2,1,"0"
"10067",5062274,1,0,1,0,225000,NA,1,"0"
"10068",5062279,2,0,1,0,157500,2,2,"0"
"10069",5062280,2,0,1,0,157500,2,2,"0"
"10070",5062281,2,0,1,0,157500,2,2,"0"
"10071",5062282,1,0,1,0,202500,2,2,"0"
"10072",5062283,1,0,1,0,202500,2,2,"0"
"10073",5062284,1,0,1,0,202500,2,2,"0"
"10074",5062285,1,0,1,0,202500,2,2,"0"
"10075",5062286,1,0,1,0,202500,2,2,"0"
"10076",5062287,1,0,1,0,202500,2,2,"0"
"10077",5062288,2,0,1,1,45000,2,3,"0"
"10078",5062290,2,1,1,0,225000,2,2,"0"
"10079",5062291,2,1,1,0,225000,2,2,"0"
"10080",5062292,2,1,1,0,225000,2,2,"0"
"10081",5062293,2,1,1,0,225000,2,2,"0"
"10082",5062294,2,1,1,0,225000,2,2,"0"
"10083",5062298,2,0,1,0,121500,2,2,"0"
"10084",5062299,2,0,1,0,121500,2,2,"0"
"10085",5062300,2,0,1,0,121500,2,2,"0"
"10086",5062301,2,0,1,0,121500,2,2,"0"
"10087",5062302,2,0,1,0,121500,2,2,"0"
"10088",5062303,2,0,1,0,121500,2,2,"0"
"10089",5062304,2,0,1,0,121500,2,2,"0"
"10090",5062317,2,0,1,0,180000,NA,1,"0"
"10091",5062318,2,0,1,0,180000,NA,1,"1"
"10092",5062319,2,0,1,0,180000,NA,1,"1"
"10093",5062320,2,0,1,0,180000,NA,1,"0"
"10094",5062321,2,0,1,0,180000,NA,1,"0"
"10095",5062322,2,0,1,0,180000,NA,1,"0"
"10096",5062323,2,0,1,0,180000,NA,1,"1"
"10097",5062345,1,1,1,0,225000,2,2,"0"
"10098",5062346,1,1,1,0,225000,2,2,"0"
"10099",5062347,1,1,1,0,225000,2,2,"0"
"10100",5062348,2,0,1,0,90000,2,1,"0"
"10101",5062349,2,0,1,0,90000,2,1,"0"
"10102",5062350,2,0,1,0,90000,2,1,"1"
"10103",5062351,2,1,1,1,351000,2,3,"0"
"10104",5062353,1,0,0,1,135000,2,3,"1"
"10105",5062363,2,1,1,0,202500,2,2,"0"
"10106",5062364,2,1,1,0,202500,2,2,"0"
"10107",5062365,2,1,1,0,202500,2,2,"0"
"10108",5062366,2,1,1,0,202500,2,2,"1"
"10109",5062367,2,1,1,0,202500,2,2,"0"
"10110",5062368,2,1,1,0,202500,2,2,"0"
"10111",5062369,2,1,1,0,202500,2,2,"0"
"10112",5062370,2,1,1,0,202500,2,2,"0"
"10113",5062371,2,1,1,0,202500,2,2,"0"
"10114",5062374,2,0,1,0,121500,2,1,"0"
"10115",5062375,2,0,1,0,121500,2,1,"0"
"10116",5062394,1,0,1,0,283500,2,2,"0"
"10117",5062396,2,0,1,0,180000,2,1,"0"
"10118",5062397,2,0,1,0,180000,2,1,"0"
"10119",5062398,2,0,1,0,180000,2,1,"0"
"10120",5062399,2,0,1,0,180000,2,1,"0"
"10121",5062400,2,0,1,0,180000,2,1,"0"
"10122",5062401,1,1,1,0,202500,NA,1,"0"
"10123",5062402,1,1,1,0,202500,NA,1,"0"
"10124",5062403,1,1,1,0,202500,NA,1,"0"
"10125",5062404,1,1,1,0,202500,NA,1,"0"
"10126",5062405,1,1,1,0,202500,NA,1,"0"
"10127",5062406,1,1,1,0,202500,NA,1,"0"
"10128",5062418,2,1,1,1,180000,NA,2,"0"
"10129",5062419,2,1,1,1,180000,NA,2,"0"
"10130",5062420,2,1,1,1,180000,NA,2,"0"
"10131",5062421,2,1,1,1,180000,NA,2,"0"
"10132",5062428,1,1,1,1,180000,NA,2,"0"
"10133",5062435,1,1,1,1,180000,NA,2,"0"
"10134",5062436,1,1,1,1,180000,NA,2,"0"
"10135",5062438,1,1,1,1,180000,NA,2,"0"
"10136",5062439,1,1,1,1,180000,NA,2,"0"
"10137",5062440,1,1,1,1,180000,NA,2,"0"
"10138",5062441,1,1,1,1,180000,NA,2,"0"
"10139",5062451,2,0,1,0,81000,2,2,"0"
"10140",5062452,2,0,1,0,81000,2,2,"1"
"10141",5062453,2,0,1,0,81000,2,2,"0"
"10142",5062454,2,0,1,0,81000,2,2,"0"
"10143",5062456,2,0,1,0,270000,2,2,"0"
"10144",5062457,2,0,1,0,270000,2,2,"1"
"10145",5062458,2,0,1,0,270000,2,2,"0"
"10146",5062459,2,0,1,0,270000,2,2,"1"
"10147",5062460,2,0,1,0,270000,2,2,"0"
"10148",5062461,2,0,1,0,270000,2,2,"1"
"10149",5062462,2,0,1,0,270000,2,2,"0"
"10150",5062471,1,0,1,1,112500,2,3,"0"
"10151",5062475,2,0,1,0,157500,2,2,"1"
"10152",5062478,2,0,1,0,157500,2,2,"0"
"10153",5062479,2,0,1,0,157500,2,2,"0"
"10154",5062480,2,0,1,0,157500,2,2,"0"
"10155",5062481,2,0,1,0,157500,2,2,"0"
"10156",5062488,1,1,1,1,180000,2,3,"0"
"10157",5062489,1,0,1,0,90000,2,2,"0"
"10158",5062490,1,0,1,1,225000,2,3,"1"
"10159",5062491,1,0,1,1,225000,2,3,"0"
"10160",5062492,1,0,1,1,225000,2,3,"0"
"10161",5062493,1,0,1,1,225000,2,3,"0"
"10162",5062494,1,0,1,1,225000,2,3,"0"
"10163",5062495,1,0,1,1,225000,2,3,"0"
"10164",5062496,1,0,1,1,225000,2,3,"0"
"10165",5062497,1,0,1,1,225000,2,3,"0"
"10166",5062500,1,0,0,1,202500,2,3,"0"
"10167",5062501,1,0,0,1,202500,2,3,"0"
"10168",5062502,1,1,1,0,270000,NA,1,"0"
"10169",5062503,1,1,1,0,270000,NA,1,"0"
"10170",5062504,1,1,1,0,270000,NA,1,"0"
"10171",5062505,1,1,1,0,270000,NA,1,"0"
"10172",5062506,1,1,1,0,270000,NA,1,"1"
"10173",5062507,1,1,1,0,270000,NA,1,"0"
"10174",5062508,1,1,1,0,270000,NA,1,"0"
"10175",5062511,2,0,1,2,135000,2,4,"0"
"10176",5062514,2,0,1,1,112500,2,3,"0"
"10177",5062515,2,0,1,1,112500,2,3,"0"
"10178",5062516,2,0,1,1,112500,2,3,"0"
"10179",5062517,2,0,1,1,112500,2,3,"0"
"10180",5062518,2,0,1,1,112500,2,3,"0"
"10181",5062519,2,0,1,1,112500,2,3,"0"
"10182",5062520,2,0,1,1,112500,2,3,"0"
"10183",5062521,2,0,1,1,112500,2,3,"0"
"10184",5062522,2,0,1,1,112500,2,3,"0"
"10185",5062523,2,0,1,1,112500,2,3,"0"
"10186",5062525,2,0,1,1,112500,2,3,"0"
"10187",5062526,2,0,1,1,112500,2,3,"0"
"10188",5062527,2,0,1,1,112500,2,3,"0"
"10189",5062528,2,0,1,1,112500,2,3,"0"
"10190",5062531,2,1,1,0,135000,2,2,"1"
"10191",5062532,2,1,1,0,135000,2,2,"0"
"10192",5062533,2,1,1,0,135000,2,2,"0"
"10193",5062534,2,1,1,0,135000,2,2,"1"
"10194",5062535,2,1,1,0,135000,2,2,"0"
"10195",5062536,2,1,1,0,135000,2,2,"0"
"10196",5062537,2,1,1,0,135000,2,2,"0"
"10197",5062538,2,1,1,0,135000,2,2,"0"
"10198",5062539,2,1,1,0,135000,2,2,"0"
"10199",5062540,2,1,1,0,135000,2,2,"0"
"10200",5062542,2,1,1,0,135000,2,2,"0"
"10201",5062573,2,1,1,0,360000,2,2,"0"
"10202",5062574,2,1,1,0,360000,2,2,"0"
"10203",5062576,2,1,1,0,360000,2,2,"1"
"10204",5062577,2,1,1,0,360000,2,2,"0"
"10205",5062578,2,1,1,0,360000,2,2,"0"
"10206",5062582,2,1,1,0,360000,2,2,"0"
"10207",5062584,1,0,0,1,180000,2,3,"0"
"10208",5062585,1,0,0,1,180000,2,3,"0"
"10209",5062590,1,1,1,1,135000,2,3,"0"
"10210",5062591,1,1,1,1,135000,2,3,"0"
"10211",5062592,1,1,1,1,135000,2,3,"0"
"10212",5062593,1,1,1,1,135000,2,3,"0"
"10213",5062594,1,1,1,1,135000,2,3,"1"
"10214",5062595,2,0,1,0,103500,2,2,"0"
"10215",5062596,2,0,1,0,103500,2,2,"0"
"10216",5062599,2,1,1,0,360000,2,2,"0"
"10217",5062600,2,1,1,0,360000,2,2,"0"
"10218",5062601,2,1,1,0,360000,2,2,"0"
"10219",5062602,2,1,1,0,360000,2,2,"0"
"10220",5062604,2,1,1,0,360000,2,2,"0"
"10221",5062605,2,1,1,0,360000,2,2,"0"
"10222",5062606,2,1,1,0,360000,2,2,"0"
"10223",5062607,2,1,1,0,360000,2,2,"0"
"10224",5062608,2,1,1,0,360000,2,2,"0"
"10225",5062609,2,0,0,1,135000,2,2,"0"
"10226",5062610,2,0,0,1,135000,2,2,"0"
"10227",5062611,2,0,0,1,135000,2,2,"0"
"10228",5062612,2,0,0,1,135000,2,2,"0"
"10229",5062613,2,0,0,1,135000,2,2,"0"
"10230",5062614,2,0,0,1,135000,2,2,"0"
"10231",5062615,1,1,1,0,270000,2,2,"0"
"10232",5062617,1,1,1,0,270000,2,2,"1"
"10233",5062618,1,1,1,0,270000,2,2,"0"
"10234",5062619,1,1,1,0,270000,2,2,"0"
"10235",5062621,1,1,1,0,270000,2,2,"0"
"10236",5062622,1,1,1,0,270000,2,2,"0"
"10237",5062623,1,1,1,0,270000,2,2,"0"
"10238",5062635,1,0,1,0,405000,2,2,"0"
"10239",5062636,1,0,1,0,405000,2,2,"0"
"10240",5062637,1,0,1,0,405000,2,2,"0"
"10241",5062639,1,0,1,0,405000,2,2,"0"
"10242",5062640,1,0,1,0,405000,2,2,"0"
"10243",5062645,2,1,1,0,202500,2,2,"0"
"10244",5062646,2,1,1,0,202500,2,2,"0"
"10245",5062649,2,1,1,0,202500,2,2,"1"
"10246",5062654,1,1,1,1,144000,2,3,"0"
"10247",5062655,1,1,1,1,144000,2,3,"0"
"10248",5062656,1,1,1,1,144000,2,3,"0"
"10249",5062657,1,1,1,1,144000,2,3,"0"
"10250",5062658,1,1,1,1,144000,2,3,"0"
"10251",5062659,1,1,1,1,144000,2,3,"0"
"10252",5062660,1,1,1,1,144000,2,3,"0"
"10253",5062661,1,1,1,1,144000,2,3,"0"
"10254",5062662,1,1,1,1,144000,2,3,"0"
"10255",5062663,1,1,1,1,144000,2,3,"0"
"10256",5062668,2,1,1,1,135000,2,3,"0"
"10257",5062669,2,1,1,1,135000,2,3,"0"
"10258",5062670,2,1,1,1,135000,2,3,"0"
"10259",5062671,2,1,1,1,135000,2,3,"0"
"10260",5062672,2,1,1,1,135000,2,3,"0"
"10261",5062673,2,1,1,1,135000,2,3,"0"
"10262",5062674,2,1,1,1,135000,2,3,"1"
"10263",5062676,1,0,1,0,180000,2,2,"0"
"10264",5062678,1,0,1,0,180000,2,2,"0"
"10265",5062679,2,0,1,0,225000,2,2,"0"
"10266",5062680,2,0,1,0,112500,2,1,"0"
"10267",5062683,1,1,1,0,247500,2,2,"0"
"10268",5062685,1,1,1,0,247500,2,2,"1"
"10269",5062686,1,1,1,0,247500,2,2,"1"
"10270",5062687,1,1,1,0,247500,2,2,"0"
"10271",5062688,1,1,1,0,247500,2,2,"1"
"10272",5062689,1,1,1,0,247500,2,2,"0"
"10273",5062690,1,1,1,0,247500,2,2,"1"
"10274",5062691,1,1,1,0,247500,2,2,"1"
"10275",5062692,2,0,1,1,157500,2,3,"1"
"10276",5062693,2,0,1,1,157500,2,3,"0"
"10277",5062694,2,0,1,1,157500,2,3,"0"
"10278",5062695,2,0,1,1,157500,2,3,"0"
"10279",5062696,2,0,1,1,157500,2,3,"0"
"10280",5062697,2,0,1,1,157500,2,3,"0"
"10281",5062698,2,0,1,1,157500,2,3,"0"
"10282",5062699,2,0,1,1,157500,2,3,"0"
"10283",5062702,2,0,1,1,157500,2,3,"0"
"10284",5062704,2,0,1,1,157500,2,3,"0"
"10285",5062705,2,0,1,1,157500,2,3,"1"
"10286",5062706,2,0,1,1,157500,2,3,"0"
"10287",5062707,2,0,1,1,157500,2,3,"0"
"10288",5062708,2,0,1,1,157500,2,3,"0"
"10289",5062709,2,0,1,1,157500,2,3,"0"
"10290",5062710,2,0,1,1,157500,2,3,"0"
"10291",5062711,2,0,1,1,157500,2,3,"0"
"10292",5062712,2,0,1,1,157500,2,3,"0"
"10293",5062713,2,0,1,1,157500,2,3,"0"
"10294",5062714,2,0,1,1,157500,2,3,"0"
"10295",5062723,1,0,1,0,135000,2,2,"0"
"10296",5062726,1,0,1,0,135000,2,2,"0"
"10297",5062727,1,0,1,0,135000,2,2,"1"
"10298",5062734,1,1,1,0,270000,NA,1,"0"
"10299",5062735,1,1,1,0,270000,NA,1,"0"
"10300",5062736,1,1,1,0,270000,NA,1,"0"
"10301",5062737,1,1,1,0,270000,NA,1,"0"
"10302",5062738,1,1,1,0,270000,NA,1,"0"
"10303",5062739,2,0,1,0,157500,2,2,"0"
"10304",5062740,2,0,1,0,157500,2,2,"0"
"10305",5062741,2,0,1,0,157500,2,2,"0"
"10306",5062743,2,0,1,0,157500,2,2,"0"
"10307",5062744,2,0,1,0,157500,2,2,"0"
"10308",5062745,2,0,1,0,157500,2,2,"0"
"10309",5062747,2,0,1,1,157500,NA,2,"0"
"10310",5062754,2,0,0,0,112500,NA,1,"1"
"10311",5062755,2,0,0,0,112500,NA,1,"0"
"10312",5062756,2,0,0,0,112500,NA,1,"0"
"10313",5065313,2,0,1,1,157500,2,3,"1"
"10314",5065314,2,0,1,1,157500,2,3,"1"
"10315",5065315,2,0,1,1,157500,2,3,"0"
"10316",5065316,2,0,1,1,157500,2,3,"1"
"10317",5065320,1,1,1,2,315000,2,4,"0"
"10318",5065321,1,1,1,0,225000,NA,1,"0"
"10319",5065329,1,0,1,0,103500,2,1,"1"
"10320",5065333,1,0,1,0,103500,2,1,"0"
"10321",5065334,1,0,1,0,202500,2,2,"0"
"10322",5065335,1,0,1,0,202500,2,2,"0"
"10323",5065336,1,1,1,1,202500,2,3,"0"
"10324",5065337,1,1,1,1,202500,2,3,"1"
"10325",5065338,1,1,1,1,202500,2,3,"0"
"10326",5065339,1,1,1,1,202500,2,3,"0"
"10327",5065348,2,1,1,0,202500,2,2,"1"
"10328",5065349,2,1,1,0,202500,2,2,"0"
"10329",5065350,1,0,1,0,135000,NA,1,"0"
"10330",5065351,1,0,1,0,135000,NA,1,"0"
"10331",5065352,1,0,1,0,135000,NA,1,"0"
"10332",5065354,1,0,1,0,157500,2,2,"0"
"10333",5065355,1,0,1,0,157500,2,2,"0"
"10334",5065356,1,0,1,0,157500,2,2,"0"
"10335",5065357,1,0,1,0,157500,2,2,"0"
"10336",5065358,2,0,1,1,216000,NA,2,"0"
"10337",5065359,2,0,1,1,216000,NA,2,"0"
"10338",5065360,2,0,1,1,216000,NA,2,"1"
"10339",5065361,2,0,1,1,216000,NA,2,"0"
"10340",5065362,2,0,1,1,216000,NA,2,"0"
"10341",5065363,2,0,1,1,216000,NA,2,"0"
"10342",5065364,2,0,1,1,216000,NA,2,"0"
"10343",5065365,2,0,1,1,216000,NA,2,"0"
"10344",5065366,2,0,1,1,216000,NA,2,"0"
"10345",5065367,2,0,1,1,216000,NA,2,"0"
"10346",5065368,2,0,1,1,216000,NA,2,"0"
"10347",5065369,2,0,1,1,216000,NA,2,"0"
"10348",5065370,2,0,1,1,216000,NA,2,"0"
"10349",5065371,2,0,1,1,216000,NA,2,"0"
"10350",5065372,2,0,1,1,99000,2,3,"0"
"10351",5065373,2,0,1,1,99000,2,3,"0"
"10352",5065374,2,0,1,1,99000,2,3,"0"
"10353",5065375,2,0,1,1,99000,2,3,"0"
"10354",5065376,2,0,1,0,215550,2,2,"1"
"10355",5065377,2,0,1,0,215550,2,2,"0"
"10356",5065383,1,0,1,0,270000,2,2,"0"
"10357",5065384,1,0,1,0,270000,2,2,"0"
"10358",5065385,1,0,1,0,270000,2,2,"0"
"10359",5065387,1,0,1,0,270000,2,2,"0"
"10360",5065389,1,0,1,0,270000,2,2,"1"
"10361",5065390,1,0,1,0,270000,2,2,"1"
"10362",5065391,1,0,1,0,270000,2,2,"0"
"10363",5065392,1,0,1,0,270000,2,2,"0"
"10364",5065395,1,1,0,0,396000,2,2,"0"
"10365",5065402,2,0,1,2,135000,2,4,"0"
"10366",5065403,2,0,1,2,135000,2,4,"0"
"10367",5065404,2,0,1,2,135000,2,4,"0"
"10368",5065405,2,0,1,2,135000,2,4,"0"
"10369",5065406,2,0,1,2,135000,2,4,"0"
"10370",5065414,1,0,1,2,225000,2,4,"0"
"10371",5065415,1,0,1,2,225000,2,4,"0"
"10372",5065416,1,0,1,2,225000,2,4,"0"
"10373",5065418,2,0,1,0,265500,2,2,"0"
"10374",5065419,2,0,1,0,265500,2,2,"1"
"10375",5065420,2,0,1,0,265500,2,2,"0"
"10376",5065421,2,0,1,0,265500,2,2,"0"
"10377",5065422,2,0,1,0,265500,2,2,"0"
"10378",5065423,2,0,1,0,265500,2,2,"0"
"10379",5065424,1,1,1,0,202500,2,2,"0"
"10380",5065425,1,1,1,0,202500,2,2,"0"
"10381",5065426,1,1,1,0,202500,2,2,"0"
"10382",5065427,1,1,1,0,202500,2,2,"0"
"10383",5065428,1,1,1,0,202500,2,2,"0"
"10384",5065429,2,0,0,0,225000,NA,1,"0"
"10385",5065430,2,0,1,0,225000,NA,1,"0"
"10386",5065432,2,0,1,0,225000,NA,1,"0"
"10387",5065435,2,0,1,0,225000,NA,1,"0"
"10388",5065436,2,1,0,2,270000,2,4,"0"
"10389",5065437,2,1,0,2,270000,2,4,"0"
"10390",5065438,2,1,0,2,270000,2,4,"0"
"10391",5065439,2,1,0,2,270000,2,4,"0"
"10392",5065441,2,1,0,2,270000,2,4,"0"
"10393",5065442,2,1,0,2,270000,2,4,"0"
"10394",5065443,2,1,0,2,270000,2,4,"0"
"10395",5065444,2,1,0,2,270000,2,4,"0"
"10396",5065446,2,0,1,0,135000,2,1,"0"
"10397",5065447,2,0,1,0,135000,2,1,"0"
"10398",5065451,1,0,1,0,180000,2,2,"0"
"10399",5065452,1,0,1,0,180000,2,2,"0"
"10400",5065454,1,0,1,0,180000,2,2,"0"
"10401",5065471,2,0,0,1,112500,2,3,"0"
"10402",5065472,2,0,0,1,112500,2,3,"0"
"10403",5065473,2,0,0,1,112500,2,3,"0"
"10404",5065474,2,0,0,1,112500,2,3,"0"
"10405",5065475,2,0,0,1,112500,2,3,"0"
"10406",5065477,1,0,0,1,148500,2,3,"0"
"10407",5065478,1,0,0,1,148500,2,3,"0"
"10408",5065479,1,0,0,1,148500,2,3,"0"
"10409",5065480,1,0,0,1,148500,2,3,"0"
"10410",5065484,1,1,1,0,247500,2,1,"0"
"10411",5065485,1,1,1,0,247500,2,1,"0"
"10412",5065489,2,0,1,0,112500,2,2,"0"
"10413",5065490,2,0,1,0,112500,2,2,"0"
"10414",5065491,2,0,1,0,112500,2,2,"0"
"10415",5065492,2,0,1,0,112500,2,2,"0"
"10416",5065493,2,0,1,0,112500,2,2,"0"
"10417",5065494,2,0,1,0,135000,2,1,"0"
"10418",5065496,2,1,1,0,270000,2,2,"1"
"10419",5065497,2,1,1,0,270000,2,2,"1"
"10420",5065498,2,1,1,0,270000,2,2,"1"
"10421",5065499,2,1,1,0,270000,2,2,"0"
"10422",5065500,2,1,0,1,135000,2,3,"0"
"10423",5065501,2,1,0,1,135000,2,3,"0"
"10424",5065502,2,1,0,1,135000,2,3,"0"
"10425",5065503,2,1,0,1,135000,2,3,"0"
"10426",5065504,2,1,0,1,135000,2,3,"0"
"10427",5065505,2,1,0,1,135000,2,3,"0"
"10428",5065506,2,1,0,1,135000,2,3,"0"
"10429",5065507,2,1,0,1,135000,2,3,"0"
"10430",5065508,2,1,0,1,135000,2,3,"0"
"10431",5065510,2,1,0,1,135000,2,3,"0"
"10432",5065516,2,0,1,0,112500,2,2,"0"
"10433",5065517,2,1,0,1,202500,2,3,"0"
"10434",5065518,2,1,0,1,202500,2,3,"1"
"10435",5065519,2,1,0,1,202500,2,3,"0"
"10436",5065520,2,1,0,1,202500,2,3,"0"
"10437",5065528,1,0,0,0,135000,2,2,"0"
"10438",5065532,1,0,1,2,207000,2,4,"0"
"10439",5065533,1,0,1,2,207000,2,4,"0"
"10440",5065534,1,0,1,2,207000,2,4,"0"
"10441",5065535,1,0,1,2,207000,2,4,"0"
"10442",5065536,1,0,1,2,207000,2,4,"0"
"10443",5065537,1,0,1,2,207000,2,4,"0"
"10444",5065538,1,0,1,2,207000,2,4,"0"
"10445",5065539,1,0,1,2,207000,2,4,"0"
"10446",5065540,1,0,1,2,207000,2,4,"0"
"10447",5065541,1,0,1,2,207000,2,4,"0"
"10448",5065560,2,0,1,0,157500,2,2,"0"
"10449",5065561,2,0,1,0,157500,2,2,"0"
"10450",5065562,2,0,1,0,157500,2,2,"0"
"10451",5065563,2,0,1,0,157500,2,2,"0"
"10452",5065566,2,0,0,1,135000,2,2,"0"
"10453",5065567,2,0,0,1,135000,2,2,"0"
"10454",5065568,2,0,0,1,135000,2,2,"0"
"10455",5065569,2,0,1,1,225000,2,3,"0"
"10456",5065570,1,1,1,0,270000,2,2,"0"
"10457",5065571,1,1,1,0,270000,2,2,"0"
"10458",5065572,1,1,1,0,270000,2,2,"0"
"10459",5065573,2,0,1,2,144000,2,4,"0"
"10460",5065574,2,0,1,2,144000,2,4,"0"
"10461",5065575,2,0,1,2,144000,2,4,"0"
"10462",5065576,2,0,1,2,144000,2,4,"0"
"10463",5065577,2,0,1,2,144000,2,4,"0"
"10464",5065578,2,0,1,2,144000,2,4,"0"
"10465",5065579,2,0,1,2,144000,2,4,"0"
"10466",5065580,2,0,1,2,144000,2,4,"0"
"10467",5065581,2,0,1,2,144000,2,4,"0"
"10468",5065583,2,1,0,1,90000,2,3,"0"
"10469",5065585,2,1,0,1,90000,2,3,"0"
"10470",5065586,2,1,0,1,90000,2,3,"0"
"10471",5065587,2,1,0,1,90000,2,3,"0"
"10472",5065588,2,1,0,1,90000,2,3,"0"
"10473",5065589,2,1,0,1,90000,2,3,"0"
"10474",5065590,2,1,0,1,90000,2,3,"0"
"10475",5065591,2,1,0,1,90000,2,3,"0"
"10476",5065592,2,1,0,1,90000,2,3,"1"
"10477",5065593,2,1,0,1,90000,2,3,"0"
"10478",5065594,2,1,0,1,90000,2,3,"0"
"10479",5065601,1,0,1,0,157500,2,2,"0"
"10480",5065602,1,0,1,0,157500,2,2,"0"
"10481",5065603,1,0,1,0,157500,2,2,"0"
"10482",5065608,2,0,1,0,202500,2,2,"0"
"10483",5065609,2,0,1,0,202500,2,2,"1"
"10484",5065610,2,0,1,0,202500,2,2,"0"
"10485",5065611,2,0,1,0,202500,2,2,"1"
"10486",5065613,2,0,1,0,202500,2,2,"0"
"10487",5065614,2,0,1,0,202500,2,2,"0"
"10488",5065615,2,0,1,0,202500,2,2,"0"
"10489",5065616,2,1,0,0,157500,NA,1,"0"
"10490",5065617,2,1,0,0,157500,NA,1,"0"
"10491",5065618,1,0,1,0,247500,2,2,"1"
"10492",5065619,1,0,1,0,247500,2,2,"0"
"10493",5065621,1,0,1,0,247500,2,2,"0"
"10494",5065623,1,0,1,0,247500,2,2,"0"
"10495",5065624,1,0,1,0,247500,2,2,"1"
"10496",5065626,2,0,1,0,274500,2,2,"0"
"10497",5065628,2,0,1,0,274500,2,2,"0"
"10498",5065632,2,0,0,0,90000,2,1,"0"
"10499",5065633,1,1,1,0,157500,2,2,"1"
"10500",5065634,1,1,1,0,157500,2,2,"1"
"10501",5065635,1,1,1,0,157500,2,2,"0"
"10502",5065636,1,1,1,0,157500,2,2,"1"
"10503",5065637,1,1,1,0,157500,2,2,"1"
"10504",5065638,1,0,1,1,180000,2,2,"0"
"10505",5065639,1,0,1,1,180000,2,2,"0"
"10506",5065640,1,1,1,2,225000,2,4,"0"
"10507",5065641,1,1,1,2,225000,2,4,"0"
"10508",5065642,1,1,1,2,225000,2,4,"0"
"10509",5065644,1,1,1,2,225000,2,4,"0"
"10510",5065645,1,1,1,2,225000,2,4,"1"
"10511",5065646,1,1,1,2,225000,2,4,"0"
"10512",5065648,2,0,1,0,67500,2,2,"0"
"10513",5065649,1,1,0,1,202500,2,3,"0"
"10514",5065650,1,1,0,1,202500,2,3,"1"
"10515",5065651,1,1,0,1,202500,2,3,"0"
"10516",5065654,2,0,1,0,112500,NA,1,"0"
"10517",5065655,2,0,1,0,112500,NA,1,"0"
"10518",5065656,1,0,0,0,135000,2,2,"0"
"10519",5065657,1,1,1,0,180000,NA,1,"0"
"10520",5065658,1,1,1,0,180000,NA,1,"0"
"10521",5065659,1,1,1,0,180000,NA,1,"0"
